[560/1000] :: train loss: 0.01206, train acc: 0.99767, valid loss: 0.08392, valid acc: 0.81100
[561/1000] :: train loss: 0.01069, train acc: 0.99967, valid loss: 0.08158, valid acc: 0.79800
[562/1000] :: train loss: 0.01132, train acc: 0.99900, valid loss: 0.08723, valid acc: 0.79000
[563/1000] :: train loss: 0.01060, train acc: 0.99800, valid loss: 0.08187, valid acc: 0.79700
[564/1000] :: train loss: 0.01085, train acc: 0.99433, valid loss: 0.09019, valid acc: 0.77600
[565/1000] :: train loss: 0.01026, train acc: 0.99767, valid loss: 0.08360, valid acc: 0.79800
[566/1000] :: train loss: 0.00887, train acc: 0.99967, valid loss: 0.07878, valid acc: 0.81200
[567/1000] :: train loss: 0.00955, train acc: 0.99867, valid loss: 0.08352, valid acc: 0.80700
[568/1000] :: train loss: 0.00983, train acc: 0.99933, valid loss: 0.08046, valid acc: 0.80500
[569/1000] :: train loss: 0.00907, train acc: 0.99767, valid loss: 0.08186, valid acc: 0.79900
[570/1000] :: train loss: 0.01013, train acc: 0.99767, valid loss: 0.08031, valid acc: 0.80100
[571/1000] :: train loss: 0.00942, train acc: 0.99867, valid loss: 0.07804, valid acc: 0.81300
[572/1000] :: train loss: 0.01129, train acc: 0.99833, valid loss: 0.08266, valid acc: 0.79700
[573/1000] :: train loss: 0.00890, train acc: 0.99900, valid loss: 0.07464, valid acc: 0.81800
[574/1000] :: train loss: 0.00951, train acc: 0.99633, valid loss: 0.08350, valid acc: 0.79500
[575/1000] :: train loss: 0.00974, train acc: 0.99900, valid loss: 0.08223, valid acc: 0.79100
[576/1000] :: train loss: 0.00977, train acc: 0.99900, valid loss: 0.08226, valid acc: 0.80900
[577/1000] :: train loss: 0.00936, train acc: 0.99833, valid loss: 0.08102, valid acc: 0.80800
[578/1000] :: train loss: 0.00913, train acc: 0.99800, valid loss: 0.09002, valid acc: 0.78400
[579/1000] :: train loss: 0.00869, train acc: 0.99800, valid loss: 0.07729, valid acc: 0.81900
[580/1000] :: train loss: 0.00834, train acc: 0.99967, valid loss: 0.07713, valid acc: 0.80700
[581/1000] :: train loss: 0.00929, train acc: 0.99833, valid loss: 0.08174, valid acc: 0.80400
[582/1000] :: train loss: 0.00931, train acc: 0.99900, valid loss: 0.07812, valid acc: 0.80700
[583/1000] :: train loss: 0.00900, train acc: 0.99967, valid loss: 0.07856, valid acc: 0.80300
[584/1000] :: train loss: 0.00795, train acc: 0.99933, valid loss: 0.07341, valid acc: 0.82200
[585/1000] :: train loss: 0.00959, train acc: 0.99900, valid loss: 0.07998, valid acc: 0.80000
[586/1000] :: train loss: 0.01026, train acc: 0.99867, valid loss: 0.08257, valid acc: 0.80300
[587/1000] :: train loss: 0.00927, train acc: 0.99800, valid loss: 0.07924, valid acc: 0.80900
[588/1000] :: train loss: 0.00835, train acc: 1.00000, valid loss: 0.07304, valid acc: 0.82600
[589/1000] :: train loss: 0.00949, train acc: 0.99767, valid loss: 0.08122, valid acc: 0.79300
[590/1000] :: train loss: 0.00886, train acc: 0.99933, valid loss: 0.07639, valid acc: 0.81000
[591/1000] :: train loss: 0.00844, train acc: 0.99967, valid loss: 0.07763, valid acc: 0.80900
[592/1000] :: train loss: 0.00789, train acc: 0.99933, valid loss: 0.07438, valid acc: 0.82100
[593/1000] :: train loss: 0.00940, train acc: 0.99700, valid loss: 0.08131, valid acc: 0.78500
[594/1000] :: train loss: 0.00905, train acc: 0.99967, valid loss: 0.07617, valid acc: 0.81500
[595/1000] :: train loss: 0.00830, train acc: 0.99900, valid loss: 0.07892, valid acc: 0.79900
[596/1000] :: train loss: 0.00972, train acc: 0.99900, valid loss: 0.08086, valid acc: 0.80600
[597/1000] :: train loss: 0.00914, train acc: 0.99833, valid loss: 0.08265, valid acc: 0.80000
[598/1000] :: train loss: 0.00851, train acc: 1.00000, valid loss: 0.07376, valid acc: 0.81900
[599/1000] :: train loss: 0.00935, train acc: 0.99900, valid loss: 0.08015, valid acc: 0.80700
[600/1000] :: train loss: 0.00903, train acc: 1.00000, valid loss: 0.07548, valid acc: 0.81800
[601/1000] :: train loss: 0.00824, train acc: 1.00000, valid loss: 0.07708, valid acc: 0.81300
[602/1000] :: train loss: 0.00967, train acc: 0.99933, valid loss: 0.07802, valid acc: 0.81300
[603/1000] :: train loss: 0.00919, train acc: 0.99933, valid loss: 0.07718, valid acc: 0.80900
[604/1000] :: train loss: 0.00799, train acc: 1.00000, valid loss: 0.07922, valid acc: 0.79900
[605/1000] :: train loss: 0.01012, train acc: 0.99867, valid loss: 0.08898, valid acc: 0.77500
[606/1000] :: train loss: 0.00953, train acc: 0.99933, valid loss: 0.07798, valid acc: 0.81300
[607/1000] :: train loss: 0.01023, train acc: 0.99900, valid loss: 0.08557, valid acc: 0.78700
[608/1000] :: train loss: 0.00846, train acc: 0.99967, valid loss: 0.07867, valid acc: 0.80500
[609/1000] :: train loss: 0.00863, train acc: 0.99933, valid loss: 0.07833, valid acc: 0.80900
[610/1000] :: train loss: 0.00865, train acc: 0.99767, valid loss: 0.08271, valid acc: 0.80100
[611/1000] :: train loss: 0.00818, train acc: 0.99967, valid loss: 0.08150, valid acc: 0.79700
[612/1000] :: train loss: 0.00869, train acc: 0.99900, valid loss: 0.07865, valid acc: 0.80600
[613/1000] :: train loss: 0.00834, train acc: 0.99900, valid loss: 0.07798, valid acc: 0.81100
[614/1000] :: train loss: 0.00902, train acc: 0.99767, valid loss: 0.07989, valid acc: 0.79700
[615/1000] :: train loss: 0.00774, train acc: 0.99933, valid loss: 0.07742, valid acc: 0.80800
[616/1000] :: train loss: 0.00785, train acc: 0.99967, valid loss: 0.07604, valid acc: 0.80500
[617/1000] :: train loss: 0.00825, train acc: 0.99833, valid loss: 0.07717, valid acc: 0.81200
[618/1000] :: train loss: 0.00836, train acc: 1.00000, valid loss: 0.07819, valid acc: 0.81800
[619/1000] :: train loss: 0.00949, train acc: 0.99900, valid loss: 0.07977, valid acc: 0.81300
[620/1000] :: train loss: 0.00863, train acc: 0.99900, valid loss: 0.07675, valid acc: 0.82300
[621/1000] :: train loss: 0.00780, train acc: 0.99900, valid loss: 0.07450, valid acc: 0.81300
[622/1000] :: train loss: 0.00875, train acc: 0.99967, valid loss: 0.07594, valid acc: 0.81500
[623/1000] :: train loss: 0.00811, train acc: 0.99900, valid loss: 0.07534, valid acc: 0.81400
[624/1000] :: train loss: 0.00830, train acc: 0.99933, valid loss: 0.07814, valid acc: 0.81900
[625/1000] :: train loss: 0.00826, train acc: 0.99900, valid loss: 0.07780, valid acc: 0.81500
[626/1000] :: train loss: 0.00726, train acc: 1.00000, valid loss: 0.07536, valid acc: 0.81500
[627/1000] :: train loss: 0.00820, train acc: 0.99967, valid loss: 0.07521, valid acc: 0.81700
[628/1000] :: train loss: 0.00842, train acc: 0.99867, valid loss: 0.07828, valid acc: 0.80800
[629/1000] :: train loss: 0.00741, train acc: 0.99967, valid loss: 0.07512, valid acc: 0.80800
[630/1000] :: train loss: 0.00797, train acc: 1.00000, valid loss: 0.08129, valid acc: 0.80000
[631/1000] :: train loss: 0.00940, train acc: 0.99867, valid loss: 0.08199, valid acc: 0.80500
[632/1000] :: train loss: 0.00834, train acc: 0.99933, valid loss: 0.08094, valid acc: 0.80300
[633/1000] :: train loss: 0.00854, train acc: 1.00000, valid loss: 0.08042, valid acc: 0.81200
[634/1000] :: train loss: 0.00885, train acc: 0.99967, valid loss: 0.08679, valid acc: 0.78600
[635/1000] :: train loss: 0.00890, train acc: 0.99933, valid loss: 0.07608, valid acc: 0.81900
[636/1000] :: train loss: 0.00858, train acc: 0.99800, valid loss: 0.08150, valid acc: 0.80200
[637/1000] :: train loss: 0.00806, train acc: 0.99867, valid loss: 0.08483, valid acc: 0.79200
[638/1000] :: train loss: 0.00829, train acc: 0.99867, valid loss: 0.08106, valid acc: 0.80000
[639/1000] :: train loss: 0.00778, train acc: 0.99967, valid loss: 0.08311, valid acc: 0.79400
[640/1000] :: train loss: 0.00866, train acc: 0.99867, valid loss: 0.07981, valid acc: 0.79700
[641/1000] :: train loss: 0.00940, train acc: 0.99933, valid loss: 0.08264, valid acc: 0.79700
[642/1000] :: train loss: 0.00882, train acc: 0.99967, valid loss: 0.07885, valid acc: 0.79900
[643/1000] :: train loss: 0.00864, train acc: 0.99967, valid loss: 0.07843, valid acc: 0.80500
[644/1000] :: train loss: 0.00789, train acc: 0.99967, valid loss: 0.07688, valid acc: 0.80800
[645/1000] :: train loss: 0.00772, train acc: 0.99933, valid loss: 0.08001, valid acc: 0.80300
[646/1000] :: train loss: 0.00789, train acc: 1.00000, valid loss: 0.07513, valid acc: 0.82000
[647/1000] :: train loss: 0.00834, train acc: 0.99967, valid loss: 0.07893, valid acc: 0.81200
[648/1000] :: train loss: 0.00822, train acc: 0.99933, valid loss: 0.07819, valid acc: 0.80500
[649/1000] :: train loss: 0.00855, train acc: 0.99967, valid loss: 0.08312, valid acc: 0.80600
[650/1000] :: train loss: 0.00802, train acc: 0.99933, valid loss: 0.07600, valid acc: 0.81500
[651/1000] :: train loss: 0.00800, train acc: 0.99933, valid loss: 0.07831, valid acc: 0.81000
[652/1000] :: train loss: 0.00781, train acc: 0.99933, valid loss: 0.07993, valid acc: 0.81300
[653/1000] :: train loss: 0.00793, train acc: 0.99933, valid loss: 0.07697, valid acc: 0.81100
[654/1000] :: train loss: 0.00760, train acc: 0.99933, valid loss: 0.07515, valid acc: 0.81500
[655/1000] :: train loss: 0.00886, train acc: 0.99800, valid loss: 0.08406, valid acc: 0.78800
[656/1000] :: train loss: 0.00839, train acc: 0.99867, valid loss: 0.08097, valid acc: 0.79800
[657/1000] :: train loss: 0.00790, train acc: 0.99967, valid loss: 0.07997, valid acc: 0.79900
[658/1000] :: train loss: 0.00867, train acc: 0.99900, valid loss: 0.08133, valid acc: 0.80500
[659/1000] :: train loss: 0.00823, train acc: 0.99967, valid loss: 0.07615, valid acc: 0.80900
[660/1000] :: train loss: 0.00772, train acc: 0.99967, valid loss: 0.07896, valid acc: 0.79900
[661/1000] :: train loss: 0.00833, train acc: 0.99967, valid loss: 0.07803, valid acc: 0.82000
[662/1000] :: train loss: 0.00772, train acc: 0.99967, valid loss: 0.08005, valid acc: 0.81000
[663/1000] :: train loss: 0.00855, train acc: 0.99933, valid loss: 0.08246, valid acc: 0.80200
[664/1000] :: train loss: 0.00736, train acc: 0.99967, valid loss: 0.08687, valid acc: 0.79300
[665/1000] :: train loss: 0.00798, train acc: 1.00000, valid loss: 0.07969, valid acc: 0.80300
[666/1000] :: train loss: 0.00740, train acc: 0.99967, valid loss: 0.07884, valid acc: 0.79400
[667/1000] :: train loss: 0.00754, train acc: 0.99967, valid loss: 0.08238, valid acc: 0.80600
[668/1000] :: train loss: 0.00884, train acc: 1.00000, valid loss: 0.08503, valid acc: 0.78800
[669/1000] :: train loss: 0.00794, train acc: 1.00000, valid loss: 0.08151, valid acc: 0.80900
[670/1000] :: train loss: 0.00732, train acc: 0.99967, valid loss: 0.07819, valid acc: 0.81200
[671/1000] :: train loss: 0.00842, train acc: 0.99900, valid loss: 0.07995, valid acc: 0.81600
[672/1000] :: train loss: 0.00725, train acc: 0.99900, valid loss: 0.07550, valid acc: 0.81900
[673/1000] :: train loss: 0.00744, train acc: 0.99967, valid loss: 0.07851, valid acc: 0.80300
[674/1000] :: train loss: 0.00778, train acc: 0.99967, valid loss: 0.08017, valid acc: 0.81200
[675/1000] :: train loss: 0.00787, train acc: 0.99933, valid loss: 0.08067, valid acc: 0.81300
[676/1000] :: train loss: 0.00788, train acc: 0.99933, valid loss: 0.08040, valid acc: 0.81500
[677/1000] :: train loss: 0.00818, train acc: 0.99967, valid loss: 0.08150, valid acc: 0.81400
[678/1000] :: train loss: 0.00751, train acc: 0.99967, valid loss: 0.08128, valid acc: 0.80200
[679/1000] :: train loss: 0.00803, train acc: 0.99967, valid loss: 0.08367, valid acc: 0.80400
[680/1000] :: train loss: 0.00824, train acc: 0.99867, valid loss: 0.08360, valid acc: 0.79400
[681/1000] :: train loss: 0.00740, train acc: 0.99967, valid loss: 0.07604, valid acc: 0.81600
[682/1000] :: train loss: 0.00843, train acc: 0.99933, valid loss: 0.08175, valid acc: 0.80200
[683/1000] :: train loss: 0.00791, train acc: 1.00000, valid loss: 0.08074, valid acc: 0.79500
[684/1000] :: train loss: 0.00828, train acc: 0.99933, valid loss: 0.08102, valid acc: 0.82300
[685/1000] :: train loss: 0.00777, train acc: 0.99967, valid loss: 0.08172, valid acc: 0.80500
[686/1000] :: train loss: 0.00826, train acc: 0.99933, valid loss: 0.08304, valid acc: 0.80600
[687/1000] :: train loss: 0.00799, train acc: 0.99867, valid loss: 0.08059, valid acc: 0.80800
[688/1000] :: train loss: 0.00757, train acc: 1.00000, valid loss: 0.08051, valid acc: 0.81300
[689/1000] :: train loss: 0.00762, train acc: 0.99967, valid loss: 0.08168, valid acc: 0.79900
[690/1000] :: train loss: 0.00776, train acc: 0.99967, valid loss: 0.08226, valid acc: 0.81600
[691/1000] :: train loss: 0.01014, train acc: 0.99767, valid loss: 0.09185, valid acc: 0.78700
[692/1000] :: train loss: 0.00722, train acc: 1.00000, valid loss: 0.07828, valid acc: 0.81800
[693/1000] :: train loss: 0.00804, train acc: 1.00000, valid loss: 0.07722, valid acc: 0.82100
[694/1000] :: train loss: 0.00814, train acc: 0.99933, valid loss: 0.08438, valid acc: 0.80900
[695/1000] :: train loss: 0.00724, train acc: 0.99967, valid loss: 0.07691, valid acc: 0.81900
[696/1000] :: train loss: 0.00770, train acc: 1.00000, valid loss: 0.08161, valid acc: 0.81300
[697/1000] :: train loss: 0.00768, train acc: 0.99933, valid loss: 0.08180, valid acc: 0.81100
[698/1000] :: train loss: 0.00785, train acc: 1.00000, valid loss: 0.07756, valid acc: 0.82200
[699/1000] :: train loss: 0.00780, train acc: 0.99967, valid loss: 0.08034, valid acc: 0.82400
[700/1000] :: train loss: 0.00774, train acc: 0.99967, valid loss: 0.07648, valid acc: 0.81500
[701/1000] :: train loss: 0.00750, train acc: 1.00000, valid loss: 0.08138, valid acc: 0.80400
[702/1000] :: train loss: 0.00810, train acc: 1.00000, valid loss: 0.07900, valid acc: 0.81600
[703/1000] :: train loss: 0.00701, train acc: 0.99967, valid loss: 0.07530, valid acc: 0.81400
[704/1000] :: train loss: 0.00751, train acc: 0.99967, valid loss: 0.08130, valid acc: 0.80300
[705/1000] :: train loss: 0.00748, train acc: 1.00000, valid loss: 0.07681, valid acc: 0.82300
[706/1000] :: train loss: 0.00715, train acc: 1.00000, valid loss: 0.07537, valid acc: 0.82500
[707/1000] :: train loss: 0.00742, train acc: 1.00000, valid loss: 0.07506, valid acc: 0.82100
[708/1000] :: train loss: 0.00766, train acc: 0.99900, valid loss: 0.08011, valid acc: 0.80800
[709/1000] :: train loss: 0.00689, train acc: 1.00000, valid loss: 0.07855, valid acc: 0.80400
[710/1000] :: train loss: 0.00748, train acc: 0.99933, valid loss: 0.07720, valid acc: 0.81000
[711/1000] :: train loss: 0.00816, train acc: 0.99967, valid loss: 0.08307, valid acc: 0.79600
[712/1000] :: train loss: 0.00784, train acc: 1.00000, valid loss: 0.07616, valid acc: 0.81600
[713/1000] :: train loss: 0.00776, train acc: 1.00000, valid loss: 0.08236, valid acc: 0.80500
[714/1000] :: train loss: 0.00689, train acc: 1.00000, valid loss: 0.07914, valid acc: 0.81900
[715/1000] :: train loss: 0.00740, train acc: 1.00000, valid loss: 0.07730, valid acc: 0.80800
[716/1000] :: train loss: 0.00749, train acc: 1.00000, valid loss: 0.07943, valid acc: 0.81000
[717/1000] :: train loss: 0.00811, train acc: 0.99867, valid loss: 0.08529, valid acc: 0.79600
[718/1000] :: train loss: 0.00751, train acc: 0.99967, valid loss: 0.08021, valid acc: 0.80400
[719/1000] :: train loss: 0.00733, train acc: 1.00000, valid loss: 0.07565, valid acc: 0.81800
[720/1000] :: train loss: 0.00700, train acc: 0.99967, valid loss: 0.07865, valid acc: 0.80300
[721/1000] :: train loss: 0.00746, train acc: 1.00000, valid loss: 0.07759, valid acc: 0.79600
[722/1000] :: train loss: 0.00811, train acc: 0.99967, valid loss: 0.08462, valid acc: 0.77700
[723/1000] :: train loss: 0.00771, train acc: 0.99933, valid loss: 0.08357, valid acc: 0.80100
[724/1000] :: train loss: 0.00677, train acc: 1.00000, valid loss: 0.07745, valid acc: 0.81400
[725/1000] :: train loss: 0.00675, train acc: 1.00000, valid loss: 0.07922, valid acc: 0.80400
[726/1000] :: train loss: 0.00690, train acc: 1.00000, valid loss: 0.07948, valid acc: 0.81000
[727/1000] :: train loss: 0.00714, train acc: 0.99967, valid loss: 0.08129, valid acc: 0.80300
[728/1000] :: train loss: 0.00738, train acc: 1.00000, valid loss: 0.07856, valid acc: 0.81400
[729/1000] :: train loss: 0.00697, train acc: 1.00000, valid loss: 0.07746, valid acc: 0.81700
[730/1000] :: train loss: 0.00749, train acc: 0.99967, valid loss: 0.08501, valid acc: 0.78900
[731/1000] :: train loss: 0.00738, train acc: 1.00000, valid loss: 0.08291, valid acc: 0.80600
[732/1000] :: train loss: 0.00726, train acc: 0.99900, valid loss: 0.08202, valid acc: 0.80800
[733/1000] :: train loss: 0.00690, train acc: 1.00000, valid loss: 0.07863, valid acc: 0.80800
[734/1000] :: train loss: 0.00729, train acc: 1.00000, valid loss: 0.08234, valid acc: 0.80300
[735/1000] :: train loss: 0.00713, train acc: 1.00000, valid loss: 0.07762, valid acc: 0.80800
[736/1000] :: train loss: 0.00780, train acc: 0.99967, valid loss: 0.08155, valid acc: 0.80100
[737/1000] :: train loss: 0.00757, train acc: 1.00000, valid loss: 0.07881, valid acc: 0.80200
[738/1000] :: train loss: 0.00705, train acc: 1.00000, valid loss: 0.08032, valid acc: 0.79400
[739/1000] :: train loss: 0.00752, train acc: 1.00000, valid loss: 0.08192, valid acc: 0.80300
[740/1000] :: train loss: 0.00885, train acc: 0.99900, valid loss: 0.08862, valid acc: 0.78400
[741/1000] :: train loss: 0.00928, train acc: 0.99500, valid loss: 0.08985, valid acc: 0.77700
[742/1000] :: train loss: 0.00680, train acc: 1.00000, valid loss: 0.08167, valid acc: 0.81200
[743/1000] :: train loss: 0.00760, train acc: 1.00000, valid loss: 0.08220, valid acc: 0.80100
[744/1000] :: train loss: 0.00703, train acc: 0.99900, valid loss: 0.08240, valid acc: 0.80500
[745/1000] :: train loss: 0.00821, train acc: 0.99900, valid loss: 0.08665, valid acc: 0.79500
[746/1000] :: train loss: 0.00724, train acc: 0.99867, valid loss: 0.07911, valid acc: 0.81400
[747/1000] :: train loss: 0.00801, train acc: 0.99967, valid loss: 0.08712, valid acc: 0.79700
[748/1000] :: train loss: 0.00686, train acc: 1.00000, valid loss: 0.08160, valid acc: 0.80200
[749/1000] :: train loss: 0.00742, train acc: 0.99933, valid loss: 0.08171, valid acc: 0.79900
[750/1000] :: train loss: 0.00744, train acc: 0.99967, valid loss: 0.08103, valid acc: 0.79800
[751/1000] :: train loss: 0.00735, train acc: 1.00000, valid loss: 0.07855, valid acc: 0.80600
[752/1000] :: train loss: 0.00762, train acc: 1.00000, valid loss: 0.08401, valid acc: 0.79600
[753/1000] :: train loss: 0.00713, train acc: 1.00000, valid loss: 0.08035, valid acc: 0.80000
[754/1000] :: train loss: 0.00690, train acc: 1.00000, valid loss: 0.07818, valid acc: 0.81300
[755/1000] :: train loss: 0.00764, train acc: 1.00000, valid loss: 0.08181, valid acc: 0.79400
[756/1000] :: train loss: 0.00780, train acc: 1.00000, valid loss: 0.07783, valid acc: 0.81100
[757/1000] :: train loss: 0.00712, train acc: 1.00000, valid loss: 0.07798, valid acc: 0.81500
[758/1000] :: train loss: 0.00714, train acc: 1.00000, valid loss: 0.07612, valid acc: 0.82000
[759/1000] :: train loss: 0.00804, train acc: 1.00000, valid loss: 0.08215, valid acc: 0.79800
[760/1000] :: train loss: 0.00742, train acc: 1.00000, valid loss: 0.08010, valid acc: 0.79900
[761/1000] :: train loss: 0.00757, train acc: 0.99967, valid loss: 0.07701, valid acc: 0.81100
[762/1000] :: train loss: 0.00940, train acc: 0.99867, valid loss: 0.09815, valid acc: 0.75000
[763/1000] :: train loss: 0.00715, train acc: 1.00000, valid loss: 0.07607, valid acc: 0.81700
[764/1000] :: train loss: 0.00716, train acc: 1.00000, valid loss: 0.08081, valid acc: 0.79800
[765/1000] :: train loss: 0.00710, train acc: 1.00000, valid loss: 0.07803, valid acc: 0.81600
[766/1000] :: train loss: 0.00785, train acc: 1.00000, valid loss: 0.07830, valid acc: 0.80900
[767/1000] :: train loss: 0.00714, train acc: 0.99967, valid loss: 0.07378, valid acc: 0.83100
[768/1000] :: train loss: 0.00698, train acc: 0.99967, valid loss: 0.07838, valid acc: 0.81100
[769/1000] :: train loss: 0.00704, train acc: 1.00000, valid loss: 0.07650, valid acc: 0.81900
[770/1000] :: train loss: 0.00726, train acc: 0.99967, valid loss: 0.08036, valid acc: 0.80400
[771/1000] :: train loss: 0.00647, train acc: 1.00000, valid loss: 0.07609, valid acc: 0.80700
[772/1000] :: train loss: 0.00683, train acc: 0.99933, valid loss: 0.07645, valid acc: 0.81300
[773/1000] :: train loss: 0.00681, train acc: 1.00000, valid loss: 0.07846, valid acc: 0.80800
[774/1000] :: train loss: 0.00694, train acc: 0.99933, valid loss: 0.07703, valid acc: 0.81300
[775/1000] :: train loss: 0.00687, train acc: 1.00000, valid loss: 0.07882, valid acc: 0.81400
[776/1000] :: train loss: 0.00666, train acc: 1.00000, valid loss: 0.07758, valid acc: 0.82800
[777/1000] :: train loss: 0.00676, train acc: 1.00000, valid loss: 0.07572, valid acc: 0.81500
[778/1000] :: train loss: 0.00686, train acc: 1.00000, valid loss: 0.07699, valid acc: 0.81600
[779/1000] :: train loss: 0.00730, train acc: 1.00000, valid loss: 0.07913, valid acc: 0.80800
[780/1000] :: train loss: 0.00755, train acc: 0.99967, valid loss: 0.07929, valid acc: 0.80800
[781/1000] :: train loss: 0.00697, train acc: 1.00000, valid loss: 0.07448, valid acc: 0.82800
[782/1000] :: train loss: 0.00688, train acc: 1.00000, valid loss: 0.07646, valid acc: 0.81500
[783/1000] :: train loss: 0.00676, train acc: 1.00000, valid loss: 0.07544, valid acc: 0.81700
[784/1000] :: train loss: 0.00658, train acc: 1.00000, valid loss: 0.07473, valid acc: 0.81700
[785/1000] :: train loss: 0.00722, train acc: 1.00000, valid loss: 0.07932, valid acc: 0.80700
[786/1000] :: train loss: 0.00766, train acc: 0.99933, valid loss: 0.07851, valid acc: 0.81100
[787/1000] :: train loss: 0.00644, train acc: 1.00000, valid loss: 0.07538, valid acc: 0.81800
[788/1000] :: train loss: 0.00708, train acc: 0.99967, valid loss: 0.07976, valid acc: 0.81600
[789/1000] :: train loss: 0.00711, train acc: 0.99967, valid loss: 0.07952, valid acc: 0.81100
[790/1000] :: train loss: 0.00681, train acc: 1.00000, valid loss: 0.07337, valid acc: 0.82200
[791/1000] :: train loss: 0.00652, train acc: 1.00000, valid loss: 0.07362, valid acc: 0.82100
[792/1000] :: train loss: 0.00670, train acc: 1.00000, valid loss: 0.07697, valid acc: 0.81800
[793/1000] :: train loss: 0.00697, train acc: 1.00000, valid loss: 0.07418, valid acc: 0.83100
[794/1000] :: train loss: 0.00658, train acc: 1.00000, valid loss: 0.07605, valid acc: 0.81600
[795/1000] :: train loss: 0.00682, train acc: 1.00000, valid loss: 0.07738, valid acc: 0.81100
[796/1000] :: train loss: 0.00679, train acc: 1.00000, valid loss: 0.07230, valid acc: 0.83100
[797/1000] :: train loss: 0.00680, train acc: 1.00000, valid loss: 0.07790, valid acc: 0.81100
[798/1000] :: train loss: 0.00647, train acc: 1.00000, valid loss: 0.07940, valid acc: 0.80700
[799/1000] :: train loss: 0.00666, train acc: 1.00000, valid loss: 0.07625, valid acc: 0.82800
[800/1000] :: train loss: 0.00652, train acc: 1.00000, valid loss: 0.07731, valid acc: 0.82400
[801/1000] :: train loss: 0.00654, train acc: 1.00000, valid loss: 0.07807, valid acc: 0.81200
[802/1000] :: train loss: 0.00662, train acc: 1.00000, valid loss: 0.07983, valid acc: 0.81800
[803/1000] :: train loss: 0.00661, train acc: 0.99967, valid loss: 0.07949, valid acc: 0.81000
[804/1000] :: train loss: 0.00664, train acc: 1.00000, valid loss: 0.07893, valid acc: 0.81000
[805/1000] :: train loss: 0.00657, train acc: 1.00000, valid loss: 0.07425, valid acc: 0.82400
[806/1000] :: train loss: 0.00701, train acc: 1.00000, valid loss: 0.08473, valid acc: 0.79400
[807/1000] :: train loss: 0.00670, train acc: 1.00000, valid loss: 0.07862, valid acc: 0.81500
[808/1000] :: train loss: 0.00624, train acc: 1.00000, valid loss: 0.08084, valid acc: 0.80900
[809/1000] :: train loss: 0.00754, train acc: 1.00000, valid loss: 0.08011, valid acc: 0.81400
[810/1000] :: train loss: 0.00705, train acc: 1.00000, valid loss: 0.07931, valid acc: 0.82100
[811/1000] :: train loss: 0.00698, train acc: 1.00000, valid loss: 0.07637, valid acc: 0.81300
[812/1000] :: train loss: 0.00649, train acc: 1.00000, valid loss: 0.07892, valid acc: 0.80400
[813/1000] :: train loss: 0.00684, train acc: 0.99967, valid loss: 0.07474, valid acc: 0.81500
[814/1000] :: train loss: 0.00660, train acc: 1.00000, valid loss: 0.07516, valid acc: 0.81200
[815/1000] :: train loss: 0.00644, train acc: 1.00000, valid loss: 0.07238, valid acc: 0.83300
[816/1000] :: train loss: 0.00713, train acc: 0.99967, valid loss: 0.07783, valid acc: 0.81800
[817/1000] :: train loss: 0.00652, train acc: 0.99967, valid loss: 0.07501, valid acc: 0.81800
[818/1000] :: train loss: 0.00691, train acc: 1.00000, valid loss: 0.07965, valid acc: 0.80900
[819/1000] :: train loss: 0.00651, train acc: 1.00000, valid loss: 0.07566, valid acc: 0.81800
[820/1000] :: train loss: 0.00672, train acc: 1.00000, valid loss: 0.07907, valid acc: 0.80400
[821/1000] :: train loss: 0.00685, train acc: 0.99967, valid loss: 0.07625, valid acc: 0.81000
[822/1000] :: train loss: 0.00651, train acc: 1.00000, valid loss: 0.07619, valid acc: 0.82000
[823/1000] :: train loss: 0.00700, train acc: 0.99933, valid loss: 0.08000, valid acc: 0.80100
[824/1000] :: train loss: 0.00699, train acc: 0.99933, valid loss: 0.07793, valid acc: 0.81500
[825/1000] :: train loss: 0.00662, train acc: 1.00000, valid loss: 0.07713, valid acc: 0.81600
[826/1000] :: train loss: 0.00684, train acc: 0.99967, valid loss: 0.07684, valid acc: 0.82100
[827/1000] :: train loss: 0.00614, train acc: 0.99967, valid loss: 0.07457, valid acc: 0.82300
[828/1000] :: train loss: 0.00644, train acc: 1.00000, valid loss: 0.07501, valid acc: 0.82400
[829/1000] :: train loss: 0.00621, train acc: 1.00000, valid loss: 0.07577, valid acc: 0.81400
[830/1000] :: train loss: 0.00616, train acc: 1.00000, valid loss: 0.07558, valid acc: 0.82100
[831/1000] :: train loss: 0.00686, train acc: 1.00000, valid loss: 0.08208, valid acc: 0.80700
[832/1000] :: train loss: 0.00648, train acc: 1.00000, valid loss: 0.07604, valid acc: 0.82400
[833/1000] :: train loss: 0.00629, train acc: 1.00000, valid loss: 0.07581, valid acc: 0.82300
[834/1000] :: train loss: 0.00633, train acc: 1.00000, valid loss: 0.07598, valid acc: 0.82700
[835/1000] :: train loss: 0.00708, train acc: 1.00000, valid loss: 0.08580, valid acc: 0.79300
[836/1000] :: train loss: 0.00652, train acc: 1.00000, valid loss: 0.07892, valid acc: 0.81400
[837/1000] :: train loss: 0.00616, train acc: 1.00000, valid loss: 0.07343, valid acc: 0.83200
[838/1000] :: train loss: 0.00678, train acc: 1.00000, valid loss: 0.07451, valid acc: 0.83100
[839/1000] :: train loss: 0.00640, train acc: 0.99967, valid loss: 0.07628, valid acc: 0.81100
